match_id,team,xg_for,xg_against,onclick,match,tooltip_lab
3916031,Derby County,0.45,0.19,"window.open(""https://www.fotmob.com//match/3916031/matchfacts/derby-county-vs-exeter-city"")",Derby County vs Exeter City,"<b>Match</b>: Derby County vs Exeter City
<b>xG For</b>: 0.45
<b>xG Against</b>: 0.19"
3916031,Exeter City,0.19,0.45,"window.open(""https://www.fotmob.com//match/3916031/matchfacts/derby-county-vs-exeter-city"")",Derby County vs Exeter City,"<b>Match</b>: Derby County vs Exeter City
<b>xG For</b>: 0.19
<b>xG Against</b>: 0.45"
3916032,Cheltenham Town,1.19,0.14,"window.open(""https://www.fotmob.com//match/3916032/matchfacts/cheltenham-town-vs-morecambe"")",Cheltenham Town vs Morecambe,"<b>Match</b>: Cheltenham Town vs Morecambe
<b>xG For</b>: 1.19
<b>xG Against</b>: 0.14"
3916032,Morecambe,0.14,1.19,"window.open(""https://www.fotmob.com//match/3916032/matchfacts/cheltenham-town-vs-morecambe"")",Cheltenham Town vs Morecambe,"<b>Match</b>: Cheltenham Town vs Morecambe
<b>xG For</b>: 0.14
<b>xG Against</b>: 1.19"
3916033,Charlton Athletic,0.4,1.25,"window.open(""https://www.fotmob.com//match/3916033/matchfacts/charlton-athletic-vs-milton-keynes-dons"")",Charlton Athletic vs Milton Keynes Dons,"<b>Match</b>: Charlton Athletic vs Milton Keynes Dons
<b>xG For</b>: 0.4
<b>xG Against</b>: 1.25"
3916033,Milton Keynes Dons,1.25,0.4,"window.open(""https://www.fotmob.com//match/3916033/matchfacts/charlton-athletic-vs-milton-keynes-dons"")",Charlton Athletic vs Milton Keynes Dons,"<b>Match</b>: Charlton Athletic vs Milton Keynes Dons
<b>xG For</b>: 1.25
<b>xG Against</b>: 0.4"
3916034,Bolton Wanderers,1.29,0.97,"window.open(""https://www.fotmob.com//match/3916034/matchfacts/bolton-wanderers-vs-burton-albion"")",Bolton Wanderers vs Burton Albion,"<b>Match</b>: Bolton Wanderers vs Burton Albion
<b>xG For</b>: 1.29
<b>xG Against</b>: 0.97"
3916034,Burton Albion,0.97,1.29,"window.open(""https://www.fotmob.com//match/3916034/matchfacts/bolton-wanderers-vs-burton-albion"")",Bolton Wanderers vs Burton Albion,"<b>Match</b>: Bolton Wanderers vs Burton Albion
<b>xG For</b>: 0.97
<b>xG Against</b>: 1.29"
3916035,Barnsley,0.79,0.68,"window.open(""https://www.fotmob.com//match/3916035/matchfacts/barnsley-vs-lincoln-city"")",Barnsley vs Lincoln City,"<b>Match</b>: Barnsley vs Lincoln City
<b>xG For</b>: 0.79
<b>xG Against</b>: 0.68"
3916035,Lincoln City,0.68,0.79,"window.open(""https://www.fotmob.com//match/3916035/matchfacts/barnsley-vs-lincoln-city"")",Barnsley vs Lincoln City,"<b>Match</b>: Barnsley vs Lincoln City
<b>xG For</b>: 0.68
<b>xG Against</b>: 0.79"
3916036,Shrewsbury Town,0.48,1.41,"window.open(""https://www.fotmob.com//match/3916036/matchfacts/shrewsbury-town-vs-charlton-athletic"")",Shrewsbury Town vs Charlton Athletic,"<b>Match</b>: Shrewsbury Town vs Charlton Athletic
<b>xG For</b>: 0.48
<b>xG Against</b>: 1.41"
3916036,Charlton Athletic,1.41,0.48,"window.open(""https://www.fotmob.com//match/3916036/matchfacts/shrewsbury-town-vs-charlton-athletic"")",Shrewsbury Town vs Charlton Athletic,"<b>Match</b>: Shrewsbury Town vs Charlton Athletic
<b>xG For</b>: 1.41
<b>xG Against</b>: 0.48"
3916037,Oxford United,0.73,0.34,"window.open(""https://www.fotmob.com//match/3916037/matchfacts/oxford-united-vs-peterborough-united"")",Oxford United vs Peterborough United,"<b>Match</b>: Oxford United vs Peterborough United
<b>xG For</b>: 0.73
<b>xG Against</b>: 0.34"
3916037,Peterborough United,0.34,0.73,"window.open(""https://www.fotmob.com//match/3916037/matchfacts/oxford-united-vs-peterborough-united"")",Oxford United vs Peterborough United,"<b>Match</b>: Oxford United vs Peterborough United
<b>xG For</b>: 0.34
<b>xG Against</b>: 0.73"
3916038,Morecambe,0.66,0.98,"window.open(""https://www.fotmob.com//match/3916038/matchfacts/morecambe-vs-barnsley"")",Morecambe vs Barnsley,"<b>Match</b>: Morecambe vs Barnsley
<b>xG For</b>: 0.66
<b>xG Against</b>: 0.98"
3916038,Barnsley,0.98,0.66,"window.open(""https://www.fotmob.com//match/3916038/matchfacts/morecambe-vs-barnsley"")",Morecambe vs Barnsley,"<b>Match</b>: Morecambe vs Barnsley
<b>xG For</b>: 0.98
<b>xG Against</b>: 0.66"
3916039,Lincoln City,1.19,0.83,"window.open(""https://www.fotmob.com//match/3916039/matchfacts/lincoln-city-vs-plymouth-argyle"")",Lincoln City vs Plymouth Argyle,"<b>Match</b>: Lincoln City vs Plymouth Argyle
<b>xG For</b>: 1.19
<b>xG Against</b>: 0.83"
3916039,Plymouth Argyle,0.83,1.19,"window.open(""https://www.fotmob.com//match/3916039/matchfacts/lincoln-city-vs-plymouth-argyle"")",Lincoln City vs Plymouth Argyle,"<b>Match</b>: Lincoln City vs Plymouth Argyle
<b>xG For</b>: 0.83
<b>xG Against</b>: 1.19"
3916040,Ipswich Town,2.89,0.27,"window.open(""https://www.fotmob.com//match/3916040/matchfacts/ipswich-town-vs-cheltenham-town"")",Ipswich Town vs Cheltenham Town,"<b>Match</b>: Ipswich Town vs Cheltenham Town
<b>xG For</b>: 2.89
<b>xG Against</b>: 0.27"
3916040,Cheltenham Town,0.27,2.89,"window.open(""https://www.fotmob.com//match/3916040/matchfacts/ipswich-town-vs-cheltenham-town"")",Ipswich Town vs Cheltenham Town,"<b>Match</b>: Ipswich Town vs Cheltenham Town
<b>xG For</b>: 0.27
<b>xG Against</b>: 2.89"
3916041,Forest Green Rovers,0.94,1.02,"window.open(""https://www.fotmob.com//match/3916041/matchfacts/forest-green-rovers-vs-wycombe-wanderers"")",Forest Green Rovers vs Wycombe Wanderers,"<b>Match</b>: Forest Green Rovers vs Wycombe Wanderers
<b>xG For</b>: 0.94
<b>xG Against</b>: 1.02"
3916041,Wycombe Wanderers,1.02,0.94,"window.open(""https://www.fotmob.com//match/3916041/matchfacts/forest-green-rovers-vs-wycombe-wanderers"")",Forest Green Rovers vs Wycombe Wanderers,"<b>Match</b>: Forest Green Rovers vs Wycombe Wanderers
<b>xG For</b>: 1.02
<b>xG Against</b>: 0.94"
3916042,Bristol Rovers,1.33,0.48,"window.open(""https://www.fotmob.com//match/3916042/matchfacts/bristol-rovers-vs-peterborough-united"")",Bristol Rovers vs Peterborough United,"<b>Match</b>: Bristol Rovers vs Peterborough United
<b>xG For</b>: 1.33
<b>xG Against</b>: 0.48"
3916042,Peterborough United,0.48,1.33,"window.open(""https://www.fotmob.com//match/3916042/matchfacts/bristol-rovers-vs-peterborough-united"")",Bristol Rovers vs Peterborough United,"<b>Match</b>: Bristol Rovers vs Peterborough United
<b>xG For</b>: 0.48
<b>xG Against</b>: 1.33"
3916043,Morecambe,1.9,1.44,"window.open(""https://www.fotmob.com//match/3916043/matchfacts/morecambe-vs-portsmouth"")",Morecambe vs Portsmouth,"<b>Match</b>: Morecambe vs Portsmouth
<b>xG For</b>: 1.9
<b>xG Against</b>: 1.44"
3916043,Portsmouth,1.44,1.9,"window.open(""https://www.fotmob.com//match/3916043/matchfacts/morecambe-vs-portsmouth"")",Morecambe vs Portsmouth,"<b>Match</b>: Morecambe vs Portsmouth
<b>xG For</b>: 1.44
<b>xG Against</b>: 1.9"
3916044,Oxford United,1.87,0.74,"window.open(""https://www.fotmob.com//match/3916044/matchfacts/oxford-united-vs-port-vale"")",Oxford United vs Port Vale,"<b>Match</b>: Oxford United vs Port Vale
<b>xG For</b>: 1.87
<b>xG Against</b>: 0.74"
3916044,Port Vale,0.74,1.87,"window.open(""https://www.fotmob.com//match/3916044/matchfacts/oxford-united-vs-port-vale"")",Oxford United vs Port Vale,"<b>Match</b>: Oxford United vs Port Vale
<b>xG For</b>: 0.74
<b>xG Against</b>: 1.87"
3916045,Shrewsbury Town,0.44,0.78,"window.open(""https://www.fotmob.com//match/3916045/matchfacts/shrewsbury-town-vs-barnsley"")",Shrewsbury Town vs Barnsley,"<b>Match</b>: Shrewsbury Town vs Barnsley
<b>xG For</b>: 0.44
<b>xG Against</b>: 0.78"
3916045,Barnsley,0.78,0.44,"window.open(""https://www.fotmob.com//match/3916045/matchfacts/shrewsbury-town-vs-barnsley"")",Shrewsbury Town vs Barnsley,"<b>Match</b>: Shrewsbury Town vs Barnsley
<b>xG For</b>: 0.78
<b>xG Against</b>: 0.44"
3916046,Barnsley,1.26,0.34,"window.open(""https://www.fotmob.com//match/3916046/matchfacts/barnsley-vs-milton-keynes-dons"")",Barnsley vs Milton Keynes Dons,"<b>Match</b>: Barnsley vs Milton Keynes Dons
<b>xG For</b>: 1.26
<b>xG Against</b>: 0.34"
3916046,Milton Keynes Dons,0.34,1.26,"window.open(""https://www.fotmob.com//match/3916046/matchfacts/barnsley-vs-milton-keynes-dons"")",Barnsley vs Milton Keynes Dons,"<b>Match</b>: Barnsley vs Milton Keynes Dons
<b>xG For</b>: 0.34
<b>xG Against</b>: 1.26"
3916047,Milton Keynes Dons,1.58,0.81,"window.open(""https://www.fotmob.com//match/3916047/matchfacts/milton-keynes-dons-vs-derby-county"")",Milton Keynes Dons vs Derby County,"<b>Match</b>: Milton Keynes Dons vs Derby County
<b>xG For</b>: 1.58
<b>xG Against</b>: 0.81"
3916047,Derby County,0.81,1.58,"window.open(""https://www.fotmob.com//match/3916047/matchfacts/milton-keynes-dons-vs-derby-county"")",Milton Keynes Dons vs Derby County,"<b>Match</b>: Milton Keynes Dons vs Derby County
<b>xG For</b>: 0.81
<b>xG Against</b>: 1.58"
3916048,Burton Albion,1.17,1.17,"window.open(""https://www.fotmob.com//match/3916048/matchfacts/burton-albion-vs-plymouth-argyle"")",Burton Albion vs Plymouth Argyle,"<b>Match</b>: Burton Albion vs Plymouth Argyle
<b>xG For</b>: 1.17
<b>xG Against</b>: 1.17"
3916048,Plymouth Argyle,1.17,1.17,"window.open(""https://www.fotmob.com//match/3916048/matchfacts/burton-albion-vs-plymouth-argyle"")",Burton Albion vs Plymouth Argyle,"<b>Match</b>: Burton Albion vs Plymouth Argyle
<b>xG For</b>: 1.17
<b>xG Against</b>: 1.17"
3916049,Ipswich Town,1.79,0.47,"window.open(""https://www.fotmob.com//match/3916049/matchfacts/ipswich-town-vs-fleetwood-town"")",Ipswich Town vs Fleetwood Town,"<b>Match</b>: Ipswich Town vs Fleetwood Town
<b>xG For</b>: 1.79
<b>xG Against</b>: 0.47"
3916049,Fleetwood Town,0.47,1.79,"window.open(""https://www.fotmob.com//match/3916049/matchfacts/ipswich-town-vs-fleetwood-town"")",Ipswich Town vs Fleetwood Town,"<b>Match</b>: Ipswich Town vs Fleetwood Town
<b>xG For</b>: 0.47
<b>xG Against</b>: 1.79"
3916050,Milton Keynes Dons,1.09,1.19,"window.open(""https://www.fotmob.com//match/3916050/matchfacts/milton-keynes-dons-vs-burton-albion"")",Milton Keynes Dons vs Burton Albion,"<b>Match</b>: Milton Keynes Dons vs Burton Albion
<b>xG For</b>: 1.09
<b>xG Against</b>: 1.19"
3916050,Burton Albion,1.19,1.09,"window.open(""https://www.fotmob.com//match/3916050/matchfacts/milton-keynes-dons-vs-burton-albion"")",Milton Keynes Dons vs Burton Albion,"<b>Match</b>: Milton Keynes Dons vs Burton Albion
<b>xG For</b>: 1.19
<b>xG Against</b>: 1.09"
3916051,Morecambe,0.63,1.75,"window.open(""https://www.fotmob.com//match/3916051/matchfacts/morecambe-vs-exeter-city"")",Morecambe vs Exeter City,"<b>Match</b>: Morecambe vs Exeter City
<b>xG For</b>: 0.63
<b>xG Against</b>: 1.75"
3916051,Exeter City,1.75,0.63,"window.open(""https://www.fotmob.com//match/3916051/matchfacts/morecambe-vs-exeter-city"")",Morecambe vs Exeter City,"<b>Match</b>: Morecambe vs Exeter City
<b>xG For</b>: 1.75
<b>xG Against</b>: 0.63"
3916052,Peterborough United,1.24,0.23,"window.open(""https://www.fotmob.com//match/3916052/matchfacts/peterborough-united-vs-barnsley"")",Peterborough United vs Barnsley,"<b>Match</b>: Peterborough United vs Barnsley
<b>xG For</b>: 1.24
<b>xG Against</b>: 0.23"
3916052,Barnsley,0.23,1.24,"window.open(""https://www.fotmob.com//match/3916052/matchfacts/peterborough-united-vs-barnsley"")",Peterborough United vs Barnsley,"<b>Match</b>: Peterborough United vs Barnsley
<b>xG For</b>: 0.23
<b>xG Against</b>: 1.24"
3916053,Plymouth Argyle,1.55,0.96,"window.open(""https://www.fotmob.com//match/3916053/matchfacts/plymouth-argyle-vs-port-vale"")",Plymouth Argyle vs Port Vale,"<b>Match</b>: Plymouth Argyle vs Port Vale
<b>xG For</b>: 1.55
<b>xG Against</b>: 0.96"
3916053,Port Vale,0.96,1.55,"window.open(""https://www.fotmob.com//match/3916053/matchfacts/plymouth-argyle-vs-port-vale"")",Plymouth Argyle vs Port Vale,"<b>Match</b>: Plymouth Argyle vs Port Vale
<b>xG For</b>: 0.96
<b>xG Against</b>: 1.55"
3916054,Shrewsbury Town,1.94,0.66,"window.open(""https://www.fotmob.com//match/3916054/matchfacts/shrewsbury-town-vs-lincoln-city"")",Shrewsbury Town vs Lincoln City,"<b>Match</b>: Shrewsbury Town vs Lincoln City
<b>xG For</b>: 1.94
<b>xG Against</b>: 0.66"
3916054,Lincoln City,0.66,1.94,"window.open(""https://www.fotmob.com//match/3916054/matchfacts/shrewsbury-town-vs-lincoln-city"")",Shrewsbury Town vs Lincoln City,"<b>Match</b>: Shrewsbury Town vs Lincoln City
<b>xG For</b>: 0.66
<b>xG Against</b>: 1.94"
3916055,Wycombe Wanderers,1.49,0.46,"window.open(""https://www.fotmob.com//match/3916055/matchfacts/wycombe-wanderers-vs-portsmouth"")",Wycombe Wanderers vs Portsmouth,"<b>Match</b>: Wycombe Wanderers vs Portsmouth
<b>xG For</b>: 1.49
<b>xG Against</b>: 0.46"
3916055,Portsmouth,0.46,1.49,"window.open(""https://www.fotmob.com//match/3916055/matchfacts/wycombe-wanderers-vs-portsmouth"")",Wycombe Wanderers vs Portsmouth,"<b>Match</b>: Wycombe Wanderers vs Portsmouth
<b>xG For</b>: 0.46
<b>xG Against</b>: 1.49"
3916057,Bristol Rovers,0.45,0.49,"window.open(""https://www.fotmob.com//match/3916057/matchfacts/bristol-rovers-vs-port-vale"")",Bristol Rovers vs Port Vale,"<b>Match</b>: Bristol Rovers vs Port Vale
<b>xG For</b>: 0.45
<b>xG Against</b>: 0.49"
3916057,Port Vale,0.49,0.45,"window.open(""https://www.fotmob.com//match/3916057/matchfacts/bristol-rovers-vs-port-vale"")",Bristol Rovers vs Port Vale,"<b>Match</b>: Bristol Rovers vs Port Vale
<b>xG For</b>: 0.49
<b>xG Against</b>: 0.45"
3916058,Burton Albion,0.94,1.2,"window.open(""https://www.fotmob.com//match/3916058/matchfacts/burton-albion-vs-derby-county"")",Burton Albion vs Derby County,"<b>Match</b>: Burton Albion vs Derby County
<b>xG For</b>: 0.94
<b>xG Against</b>: 1.2"
3916058,Derby County,1.2,0.94,"window.open(""https://www.fotmob.com//match/3916058/matchfacts/burton-albion-vs-derby-county"")",Burton Albion vs Derby County,"<b>Match</b>: Burton Albion vs Derby County
<b>xG For</b>: 1.2
<b>xG Against</b>: 0.94"
3916059,Cambridge United,1.17,0.67,"window.open(""https://www.fotmob.com//match/3916059/matchfacts/cambridge-united-vs-plymouth-argyle"")",Cambridge United vs Plymouth Argyle,"<b>Match</b>: Cambridge United vs Plymouth Argyle
<b>xG For</b>: 1.17
<b>xG Against</b>: 0.67"
3916059,Plymouth Argyle,0.67,1.17,"window.open(""https://www.fotmob.com//match/3916059/matchfacts/cambridge-united-vs-plymouth-argyle"")",Cambridge United vs Plymouth Argyle,"<b>Match</b>: Cambridge United vs Plymouth Argyle
<b>xG For</b>: 0.67
<b>xG Against</b>: 1.17"
3916060,Forest Green Rovers,1.66,0.37,"window.open(""https://www.fotmob.com//match/3916060/matchfacts/forest-green-rovers-vs-cambridge-united"")",Forest Green Rovers vs Cambridge United,"<b>Match</b>: Forest Green Rovers vs Cambridge United
<b>xG For</b>: 1.66
<b>xG Against</b>: 0.37"
3916060,Cambridge United,0.37,1.66,"window.open(""https://www.fotmob.com//match/3916060/matchfacts/forest-green-rovers-vs-cambridge-united"")",Forest Green Rovers vs Cambridge United,"<b>Match</b>: Forest Green Rovers vs Cambridge United
<b>xG For</b>: 0.37
<b>xG Against</b>: 1.66"
3916061,Derby County,0.69,0.48,"window.open(""https://www.fotmob.com//match/3916061/matchfacts/derby-county-vs-sheffield-wednesday"")",Derby County vs Sheffield Wednesday,"<b>Match</b>: Derby County vs Sheffield Wednesday
<b>xG For</b>: 0.69
<b>xG Against</b>: 0.48"
3916061,Sheffield Wednesday,0.48,0.69,"window.open(""https://www.fotmob.com//match/3916061/matchfacts/derby-county-vs-sheffield-wednesday"")",Derby County vs Sheffield Wednesday,"<b>Match</b>: Derby County vs Sheffield Wednesday
<b>xG For</b>: 0.48
<b>xG Against</b>: 0.69"
3916062,Charlton Athletic,0.48,1.22,"window.open(""https://www.fotmob.com//match/3916062/matchfacts/charlton-athletic-vs-cheltenham-town"")",Charlton Athletic vs Cheltenham Town,"<b>Match</b>: Charlton Athletic vs Cheltenham Town
<b>xG For</b>: 0.48
<b>xG Against</b>: 1.22"
3916062,Cheltenham Town,1.22,0.48,"window.open(""https://www.fotmob.com//match/3916062/matchfacts/charlton-athletic-vs-cheltenham-town"")",Charlton Athletic vs Cheltenham Town,"<b>Match</b>: Charlton Athletic vs Cheltenham Town
<b>xG For</b>: 1.22
<b>xG Against</b>: 0.48"
3916063,Cambridge United,0.19,0.63,"window.open(""https://www.fotmob.com//match/3916063/matchfacts/cambridge-united-vs-accrington-stanley"")",Cambridge United vs Accrington Stanley,"<b>Match</b>: Cambridge United vs Accrington Stanley
<b>xG For</b>: 0.19
<b>xG Against</b>: 0.63"
3916063,Accrington Stanley,0.63,0.19,"window.open(""https://www.fotmob.com//match/3916063/matchfacts/cambridge-united-vs-accrington-stanley"")",Cambridge United vs Accrington Stanley,"<b>Match</b>: Cambridge United vs Accrington Stanley
<b>xG For</b>: 0.63
<b>xG Against</b>: 0.19"
3916064,Cheltenham Town,0.94,0.71,"window.open(""https://www.fotmob.com//match/3916064/matchfacts/cheltenham-town-vs-wycombe-wanderers"")",Cheltenham Town vs Wycombe Wanderers,"<b>Match</b>: Cheltenham Town vs Wycombe Wanderers
<b>xG For</b>: 0.94
<b>xG Against</b>: 0.71"
3916064,Wycombe Wanderers,0.71,0.94,"window.open(""https://www.fotmob.com//match/3916064/matchfacts/cheltenham-town-vs-wycombe-wanderers"")",Cheltenham Town vs Wycombe Wanderers,"<b>Match</b>: Cheltenham Town vs Wycombe Wanderers
<b>xG For</b>: 0.71
<b>xG Against</b>: 0.94"
3916065,Exeter City,0.62,1.75,"window.open(""https://www.fotmob.com//match/3916065/matchfacts/exeter-city-vs-ipswich-town"")",Exeter City vs Ipswich Town,"<b>Match</b>: Exeter City vs Ipswich Town
<b>xG For</b>: 0.62
<b>xG Against</b>: 1.75"
3916065,Ipswich Town,1.75,0.62,"window.open(""https://www.fotmob.com//match/3916065/matchfacts/exeter-city-vs-ipswich-town"")",Exeter City vs Ipswich Town,"<b>Match</b>: Exeter City vs Ipswich Town
<b>xG For</b>: 1.75
<b>xG Against</b>: 0.62"
3916066,Fleetwood Town,0.78,2.03,"window.open(""https://www.fotmob.com//match/3916066/matchfacts/fleetwood-town-vs-bolton-wanderers"")",Fleetwood Town vs Bolton Wanderers,"<b>Match</b>: Fleetwood Town vs Bolton Wanderers
<b>xG For</b>: 0.78
<b>xG Against</b>: 2.03"
3916066,Bolton Wanderers,2.03,0.78,"window.open(""https://www.fotmob.com//match/3916066/matchfacts/fleetwood-town-vs-bolton-wanderers"")",Fleetwood Town vs Bolton Wanderers,"<b>Match</b>: Fleetwood Town vs Bolton Wanderers
<b>xG For</b>: 2.03
<b>xG Against</b>: 0.78"
3916067,Lincoln City,2.36,0.93,"window.open(""https://www.fotmob.com//match/3916067/matchfacts/lincoln-city-vs-morecambe"")",Lincoln City vs Morecambe,"<b>Match</b>: Lincoln City vs Morecambe
<b>xG For</b>: 2.36
<b>xG Against</b>: 0.93"
3916067,Morecambe,0.93,2.36,"window.open(""https://www.fotmob.com//match/3916067/matchfacts/lincoln-city-vs-morecambe"")",Lincoln City vs Morecambe,"<b>Match</b>: Lincoln City vs Morecambe
<b>xG For</b>: 0.93
<b>xG Against</b>: 2.36"
3916068,Oxford United,1.52,1.59,"window.open(""https://www.fotmob.com//match/3916068/matchfacts/oxford-united-vs-forest-green-rovers"")",Oxford United vs Forest Green Rovers,"<b>Match</b>: Oxford United vs Forest Green Rovers
<b>xG For</b>: 1.52
<b>xG Against</b>: 1.59"
3916068,Forest Green Rovers,1.59,1.52,"window.open(""https://www.fotmob.com//match/3916068/matchfacts/oxford-united-vs-forest-green-rovers"")",Oxford United vs Forest Green Rovers,"<b>Match</b>: Oxford United vs Forest Green Rovers
<b>xG For</b>: 1.59
<b>xG Against</b>: 1.52"
3916069,Port Vale,0.59,0.38,"window.open(""https://www.fotmob.com//match/3916069/matchfacts/port-vale-vs-charlton-athletic"")",Port Vale vs Charlton Athletic,"<b>Match</b>: Port Vale vs Charlton Athletic
<b>xG For</b>: 0.59
<b>xG Against</b>: 0.38"
3916069,Charlton Athletic,0.38,0.59,"window.open(""https://www.fotmob.com//match/3916069/matchfacts/port-vale-vs-charlton-athletic"")",Port Vale vs Charlton Athletic,"<b>Match</b>: Port Vale vs Charlton Athletic
<b>xG For</b>: 0.38
<b>xG Against</b>: 0.59"
